ID	Changed	Total_AP	Changes	Original	Generated
BASIC5000_2144	2	4	]@5(atsu]no)=同じ | ]@6(ashi]ij)=同じ | 平板→]@4(clko]og) | 平板→]@13(tei]ru)	^-i-[-cl-s-a-ts-u-]-n-o-#-a-[-t-a-r-a-sh-i-]-i-j-i-sh-o-n-o-#-h-a-[-cl-k-o-o-g-a-_-k-e-[-e-k-a-k-u-s-a-r-e-t-e-i-r-u-$	^-i-[-cl-s-a-ts-u-]-n-o-#-a-[-t-a-r-a-sh-i-]-i-j-i-sh-o-n-o-#-h-a-[-cl-k-o-]-o-g-a-_-k-e-[-e-k-a-k-u-s-a-r-e-t-e-i-]-r-u-$
BASIC5000_2145	6	9	]@4(chia]an)→]@7(ano]wa) | ]@4(ise]ee)=同じ | ]@2(seo]clt)=同じ | ]@8(eru]ka)→]@6(kae]ru) | ]@5(ena]ig)→]@3(ire]na) | ]@1(ka]re)→]@3(are]wa) | ]@1(ma]da)=同じ | 平板→]@3(iyo]ko) | ]@3(ugi]na)→]@5(ina]i)	^-r-u-[-ch-i-a-]-a-n-o-w-a-_-d-a-[-i-s-e-]-e-e-N-o-#-s-e-[-o-]-cl-t-e-#-t-a-[-t-a-k-a-e-r-u-]-k-a-m-o-#-sh-i-[-r-e-n-a-]-i-g-a-_-k-a-]-r-e-w-a-_-m-a-]-d-a-#-h-i-[-y-o-k-o-n-i-#-s-u-[-g-i-]-n-a-i-$	^-r-u-[-ch-i-a-a-n-o-]-w-a-_-d-a-[-i-s-e-]-e-e-N-o-#-s-e-[-o-]-cl-t-e-#-t-a-[-t-a-k-a-e-]-r-u-k-a-m-o-#-sh-i-[-r-e-]-n-a-i-g-a-_-k-a-[-r-e-]-w-a-_-m-a-]-d-a-#-h-i-[-y-o-]-k-o-n-i-#-s-u-[-g-i-n-a-]-i-$
BASIC5000_2146	5	5	]@11(uji]da)→]@3(une]cls) | ]@1(be]ni)→]@3(eni]su) | 平板→]@4(eju]tsu) | ]@4(Nse]ek)→]@7(eki]o) | ]@9(ima]shi)→]@6(ete]im)	^-r-u-[-n-e-cl-s-a-N-s-u-j-i-]-d-a-i-_-b-e-]-n-i-s-u-n-o-#-g-e-[-e-j-u-ts-u-w-a-_-z-e-[-N-s-e-]-e-k-i-o-#-m-u-[-k-a-e-t-e-i-m-a-]-sh-i-t-a-$	^-r-u-[-n-e-]-cl-s-a-N-s-u-j-i-d-a-i-_-b-e-[-n-i-]-s-u-n-o-#-g-e-[-e-j-u-]-ts-u-w-a-_-z-e-[-N-s-e-e-k-i-]-o-#-m-u-[-k-a-e-t-e-]-i-m-a-sh-i-t-a-$
BASIC5000_2147	3	5	平板=同じ | 平板→]@3(etsu]no) | ]@1(ge]Ng)→]@4(Ngo]ni) | ]@10(uru]no)→]@6(aku]su) | ]@7(ashi]i)=同じ	^-sh-i-[-o-_-b-e-[-ts-u-n-o-#-g-e-]-N-g-o-n-i-#-h-o-[-N-y-a-k-u-s-u-r-u-]-n-o-w-a-_-m-u-[-z-u-k-a-sh-i-]-i-$	^-sh-i-[-o-_-b-e-[-ts-u-]-n-o-#-g-e-[-N-g-o-]-n-i-#-h-o-[-N-y-a-k-u-]-s-u-r-u-n-o-w-a-_-m-u-[-z-u-k-a-sh-i-]-i-$
BASIC5000_2148	3	5	]@9(aba]it)→]@10(bai]to) | ]@6(odi]su)=同じ | ]@0(a]re)→]@2(are]ba) | ]@4(ubu]Nd)=同じ | 平板→]@3(moi]ma)	^-h-a-[-ch-i-g-i-g-a-b-a-]-i-t-o-n-o-#-h-a-[-a-d-o-d-i-]-s-u-k-u-g-a-#-a-]-r-e-b-a-_-j-u-[-u-b-u-]-N-d-a-t-o-#-o-[-m-o-i-m-a-s-u-$	^-h-a-[-ch-i-g-i-g-a-b-a-i-]-t-o-n-o-#-h-a-[-a-d-o-d-i-]-s-u-k-u-g-a-#-a-[-r-e-]-b-a-_-j-u-[-u-b-u-]-N-d-a-t-o-#-o-[-m-o-i-]-m-a-s-u-$
BASIC5000_2149	4	4	]@3(achi]zu)→]@5(izu]mu) | ]@1(do]its)→]@2(doi]tsu) | 平板→]@3(oku]to) | ]@3(ono]de)→]@11(aka]?)	^-n-a-[-ch-i-]-z-u-m-u-w-a-_-d-o-]-i-ts-u-#-d-o-[-k-u-t-o-k-u-n-o-#-m-o-[-n-o-]-d-e-sh-i-t-a-k-a-?-$	^-n-a-[-ch-i-z-u-]-m-u-w-a-_-d-o-[-i-]-ts-u-#-d-o-[-k-u-]-t-o-k-u-n-o-#-m-o-[-n-o-d-e-sh-i-t-a-k-a-]-?-$
BASIC5000_2150	4	6	]@4(omo]Nky)→]@7(Nkya]ku) | ]@10(ichi]ni)=同じ | ]@1(ki]te)=同じ | 平板→]@5(uka]ni) | ]@1(ta]tsu)→]@3(atsu]ko) | ]@1(na]clt)→]@5(tei]ru)	^-h-o-[-o-m-o-]-N-ky-a-k-u-w-a-#-j-u-[-u-h-a-ch-i-n-i-ch-i-]-n-i-#-k-i-]-t-e-_-h-a-[-ts-u-k-a-n-i-#-t-a-]-ts-u-k-o-t-o-n-i-#-n-a-]-cl-t-e-i-r-u-$	^-h-o-[-o-m-o-N-ky-a-]-k-u-w-a-#-j-u-[-u-h-a-ch-i-n-i-ch-i-]-n-i-#-k-i-]-t-e-_-h-a-[-ts-u-k-a-]-n-i-#-t-a-[-ts-u-]-k-o-t-o-n-i-#-n-a-[-cl-t-e-i-]-r-u-$
BASIC5000_2151	4	4	]@1(ru]ush)→]@4(ushi]iw) | 平板→]@4(Nto]on) | ]@1(su]icl)→]@5(clchi]o) | ]@1(tsu]ke)→]@3(uke]ta)	^-r-u-]-u-sh-i-i-w-a-_-d-e-[-N-t-o-o-n-o-#-s-u-]-i-cl-ch-i-o-#-ts-u-]-k-e-t-a-$	^-r-u-[-u-sh-i-]-i-w-a-_-d-e-[-N-t-o-]-o-n-o-#-s-u-[-i-cl-ch-i-]-o-#-ts-u-[-k-e-]-t-a-$
BASIC5000_2152	3	4	]@12(ona]ka)→]@10(ano]na) | ]@1(da]re)→]@3(are]ga) | 平板→]@2(ichi]ba) | ]@3(uki]de)=同じ	^-s-a-[-cl-ky-o-k-u-k-a-n-o-n-a-]-k-a-d-e-w-a-_-d-a-]-r-e-g-a-#-i-[-ch-i-b-a-N-#-s-u-[-k-i-]-d-e-s-u-k-a-?-$	^-s-a-[-cl-ky-o-k-u-k-a-n-o-]-n-a-k-a-d-e-w-a-_-d-a-[-r-e-]-g-a-#-i-[-ch-i-]-b-a-N-#-s-u-[-k-i-]-d-e-s-u-k-a-?-$
BASIC5000_2153	4	4	平板→]@3(abe]ni) | ]@3(aka]re)→]@5(are]ta) | ]@1(mo]ji)→]@3(oji]o) | ]@10(iyo]ot)→]@6(oku]shi)	^-k-a-[-b-e-n-i-#-k-a-[-k-a-]-r-e-t-a-#-m-o-]-j-i-o-_-h-a-[-N-d-o-k-u-sh-i-y-o-]-o-t-o-sh-i-t-a-$	^-k-a-[-b-e-]-n-i-#-k-a-[-k-a-r-e-]-t-a-#-m-o-[-j-i-]-o-_-h-a-[-N-d-o-k-u-]-sh-i-y-o-o-t-o-sh-i-t-a-$
BASIC5000_2154	4	5	]@0(a]ra)→]@2(ara]shi) | ]@1(ka]no)→]@3(ano]jo) | 平板→]@4(eji]ni) | 平板→]@4(ocha]ku) | ]@3(eki]na)=同じ	^-a-]-r-a-sh-i-n-o-t-a-m-e-_-k-a-]-n-o-j-o-w-a-_-t-e-[-e-j-i-n-i-#-t-o-[-o-ch-a-k-u-#-d-e-[-k-i-]-n-a-k-a-cl-t-a-$	^-a-[-r-a-]-sh-i-n-o-t-a-m-e-_-k-a-[-n-o-]-j-o-w-a-_-t-e-[-e-j-i-]-n-i-#-t-o-[-o-ch-a-]-k-u-#-d-e-[-k-i-]-n-a-k-a-cl-t-a-$
BASIC5000_2155	4	4	平板→]@4(oki]no) | ]@1(je]eN)→]@2(jee]Nw) | 平板→]@4(clko]on) | ]@6(ase]Nd)→]@11(eshi]ta)	^-by-o-[-o-k-i-n-o-t-a-m-e-_-j-e-]-e-N-w-a-_-g-a-[-cl-k-o-o-n-i-#-i-[-k-e-m-a-s-e-]-N-d-e-sh-i-t-a-$	^-by-o-[-o-k-i-]-n-o-t-a-m-e-_-j-e-[-e-]-N-w-a-_-g-a-[-cl-k-o-]-o-n-i-#-i-[-k-e-m-a-s-e-N-d-e-sh-i-]-t-a-$
BASIC5000_2156	6	8	平板→]@3(abe]no) | 平板→]@3(awa]ri) | ]@5(eri]in)→]@12(achi]wa) | ]@1(ki]Nn)→]@4(Nni]ku) | ]@13(iyo]on)=同じ | ]@2(ashi]to)=同じ | 平板→]@4(isa]ki) | ]@3(oba]shi)→]@8(tei]ma)	^-k-a-[-b-e-n-o-#-m-a-[-w-a-r-i-n-o-#-b-a-[-r-e-r-i-]-i-n-a-t-a-ch-i-w-a-_-k-i-]-N-n-i-k-u-g-a-#-k-o-[-o-ch-o-k-u-sh-i-n-a-i-y-o-]-o-n-i-_-a-[-sh-i-]-t-o-#-a-[-sh-i-s-a-k-i-o-#-n-o-[-b-a-]-sh-i-t-e-i-m-a-s-u-$	^-k-a-[-b-e-]-n-o-#-m-a-[-w-a-]-r-i-n-o-#-b-a-[-r-e-r-i-i-n-a-t-a-ch-i-]-w-a-_-k-i-[-N-n-i-]-k-u-g-a-#-k-o-[-o-ch-o-k-u-sh-i-n-a-i-y-o-]-o-n-i-_-a-[-sh-i-]-t-o-#-a-[-sh-i-s-a-]-k-i-o-#-n-o-[-b-a-sh-i-t-e-i-]-m-a-s-u-$
BASIC5000_2157	4	4	]@9(ugi]ru)→]@5(dai]su) | ]@1(ka]re)→]@3(are]no) | 平板→]@2(sai]da) | ]@4(clte]Nd)→]@7(Nde]su)	^-k-a-[-N-d-a-i-s-u-g-i-]-r-u-k-o-t-o-g-a-_-k-a-]-r-e-n-o-#-s-a-[-i-d-a-i-n-o-#-k-e-[-cl-t-e-]-N-d-e-s-u-$	^-k-a-[-N-d-a-i-]-s-u-g-i-r-u-k-o-t-o-g-a-_-k-a-[-r-e-]-n-o-#-s-a-[-i-]-d-a-i-n-o-#-k-e-[-cl-t-e-N-d-e-]-s-u-$
BASIC5000_2158	3	4	平板→]@4(clkyu]ug) | ]@3(ito]tsu)=同じ | ]@1(shi]ro)→]@9(aka]ni) | ]@7(eko]Nd)→]@10(Nde]ir)	^-s-e-[-cl-ky-u-u-g-a-_-h-i-[-t-o-]-ts-u-#-sh-i-]-r-o-n-o-n-a-k-a-n-i-#-m-a-[-g-i-r-e-k-o-]-N-d-e-i-r-u-$	^-s-e-[-cl-ky-u-]-u-g-a-_-h-i-[-t-o-]-ts-u-#-sh-i-[-r-o-n-o-n-a-k-a-]-n-i-#-m-a-[-g-i-r-e-k-o-N-d-e-]-i-r-u-$
BASIC5000_2159	5	8	]@3(iru]mo)=同じ | ]@1(yo]ru)→]@3(oru]mo) | ]@5(usa]Nn)→]@3(aku]sa) | 平板→]@3(uru]ma) | 平板=同じ | ]@4(iwe]eo)=同じ | 平板→]@4(oso]ku) | 平板→]@6(asu]ru)	^-h-i-[-r-u-]-m-o-#-y-o-]-r-u-m-o-_-t-a-[-k-u-s-a-]-N-n-o-#-k-u-[-r-u-m-a-g-a-_-k-o-[-n-o-#-h-a-[-i-w-e-]-e-o-#-k-o-[-o-s-o-k-u-d-e-#-ts-u-[-u-k-a-s-u-r-u-$	^-h-i-[-r-u-]-m-o-#-y-o-[-r-u-]-m-o-_-t-a-[-k-u-]-s-a-N-n-o-#-k-u-[-r-u-]-m-a-g-a-_-k-o-[-n-o-#-h-a-[-i-w-e-]-e-o-#-k-o-[-o-s-o-]-k-u-d-e-#-ts-u-[-u-k-a-s-u-]-r-u-$
BASIC5000_2160	5	5	平板→]@3(ochu]uw) | ]@3(ate]en)→]@6(ena]in) | ]@7(iki]clt)→]@5(ari]ki) | 平板→]@3(igo]to) | ]@3(kia]ki)→]@10(tei]ta)	^-j-o-[-ch-u-u-w-a-_-k-a-[-t-e-]-e-n-a-i-n-o-#-k-i-[-m-a-r-i-k-i-]-cl-t-a-#-sh-i-[-g-o-t-o-n-i-_-a-[-k-i-a-]-k-i-sh-i-t-e-i-t-a-$	^-j-o-[-ch-u-]-u-w-a-_-k-a-[-t-e-e-n-a-]-i-n-o-#-k-i-[-m-a-r-i-]-k-i-cl-t-a-#-sh-i-[-g-o-]-t-o-n-i-_-a-[-k-i-a-k-i-sh-i-t-e-i-]-t-a-$
BASIC5000_2161	16	18	平板→]@3(ika]ku) | ]@7(ono]mo)→]@3(ono]mo) | ]@14(ina]ri)→]@8(ute]ki) | 平板→]@4(clsa]in) | 平板→]@13(ono]no) | ]@2(ichi]bu)→]@4(ibu]o) | ]@1(mu]shi)→]@5(isu]ru) | ]@0(a]ru)→]@2(aru]shi) | ]@1(no]om)→]@2(noo]mo) | 平板=同じ | ]@7(ini]wa)→]@5(sai]ni) | 平板→]@4(clta]ku) | ]@14(ono]o)→]@9(ina]im) | ]@1(mi]ta)→]@3(ita]to) | ]@1(ha]Nd)→]@4(Nda]Ns) | 平板→]@3(aai]ga) | ]@0(a]ru)→]@2(aru]no) | ]@0(a]ru)=同じ	^-sh-i-[-k-a-k-u-#-s-o-[-n-o-m-o-n-o-]-m-o-#-s-e-[-N-t-a-k-u-t-e-k-i-n-i-n-a-]-r-i-_-j-i-[-cl-s-a-i-n-i-_-s-o-[-N-z-a-i-s-u-r-u-m-o-n-o-n-o-#-i-[-ch-i-]-b-u-o-#-m-u-]-sh-i-s-u-r-u-k-o-t-o-g-a-#-a-]-r-u-sh-i-_-n-o-]-o-m-o-#-m-a-[-t-a-_-j-i-[-cl-s-a-i-n-i-]-w-a-_-m-a-[-cl-t-a-k-u-#-s-o-[-N-z-a-i-sh-i-n-a-i-m-o-n-o-]-o-#-m-i-]-t-a-t-o-_-h-a-]-N-d-a-N-s-u-r-u-#-b-a-[-a-i-g-a-#-a-]-r-u-n-o-d-e-#-a-]-r-u-$	^-sh-i-[-k-a-]-k-u-#-s-o-[-n-o-]-m-o-n-o-m-o-#-s-e-[-N-t-a-k-u-t-e-]-k-i-n-i-n-a-r-i-_-j-i-[-cl-s-a-]-i-n-i-_-s-o-[-N-z-a-i-s-u-r-u-m-o-n-o-]-n-o-#-i-[-ch-i-b-u-]-o-#-m-u-[-sh-i-s-u-]-r-u-k-o-t-o-g-a-#-a-[-r-u-]-sh-i-_-n-o-[-o-]-m-o-#-m-a-[-t-a-_-j-i-[-cl-s-a-i-]-n-i-w-a-_-m-a-[-cl-t-a-]-k-u-#-s-o-[-N-z-a-i-sh-i-n-a-]-i-m-o-n-o-o-#-m-i-[-t-a-]-t-o-_-h-a-[-N-d-a-]-N-s-u-r-u-#-b-a-[-a-i-]-g-a-#-a-[-r-u-]-n-o-d-e-#-a-]-r-u-$
BASIC5000_2162	3	5	]@14(uhi]to)→]@12(iru]hi) | 平板→]@5(ido]ki) | ]@9(dea]re)=同じ | ]@0(i]in)→]@3(ino]ni) | ]@2(omo]u)=同じ	^-k-e-[-cl-k-o-N-sh-i-t-e-i-r-u-h-i-]-t-o-w-a-_-t-o-[-k-i-d-o-k-i-_-d-o-[-k-u-sh-i-N-d-e-a-]-r-e-b-a-#-i-]-i-n-o-n-i-t-o-#-o-[-m-o-]-u-$	^-k-e-[-cl-k-o-N-sh-i-t-e-i-r-u-]-h-i-t-o-w-a-_-t-o-[-k-i-d-o-]-k-i-_-d-o-[-k-u-sh-i-N-d-e-a-]-r-e-b-a-#-i-[-i-n-o-]-n-i-t-o-#-o-[-m-o-]-u-$
BASIC5000_2163	4	5	平板→]@5(une]no) | ]@0(o]ya)→]@2(oya]ko) | ]@3(ashi]clt)=同じ | ]@2(ita]no)→]@4(ano]ni) | ]@9(ima]shi)→]@11(ashi]ta)	^-k-i-[-ts-u-n-e-n-o-#-o-]-y-a-k-o-g-a-#-h-a-[-sh-i-]-cl-t-e-#-i-[-t-a-]-n-o-n-i-_-k-i-[-g-a-ts-u-k-i-m-a-]-sh-i-t-a-k-a-?-$	^-k-i-[-ts-u-n-e-]-n-o-#-o-[-y-a-]-k-o-g-a-#-h-a-[-sh-i-]-cl-t-e-#-i-[-t-a-n-o-]-n-i-_-k-i-[-g-a-ts-u-k-i-m-a-sh-i-]-t-a-k-a-?-$
BASIC5000_2164	4	6	平板→]@5(une]wa) | 平板→]@3(oka]no) | ]@1(do]Nn)=同じ | ]@8(uyo]ri)→]@6(utsu]yo) | ]@3(uru]it)→]@4(rui]to) | ]@6(oto]da)=同じ	^-k-i-[-ts-u-n-e-w-a-_-h-o-[-k-a-n-o-#-d-o-]-N-n-a-#-d-o-[-o-b-u-ts-u-y-o-]-r-i-m-o-_-z-u-[-r-u-]-i-t-o-#-y-u-[-u-k-o-t-o-]-d-a-$	^-k-i-[-ts-u-n-e-]-w-a-_-h-o-[-k-a-]-n-o-#-d-o-]-N-n-a-#-d-o-[-o-b-u-ts-u-]-y-o-r-i-m-o-_-z-u-[-r-u-i-]-t-o-#-y-u-[-u-k-o-t-o-]-d-a-$
BASIC5000_2165	3	4	]@7(ega]ka)→]@4(ike]eg) | ]@1(mi]su)→]@3(isu]o) | ]@2(oka]shi)→]@4(ashi]te) | ]@7(era]re)=同じ	^-k-a-[-i-k-e-e-g-a-]-k-a-r-i-w-a-_-m-i-]-s-u-o-#-o-[-k-a-]-sh-i-t-e-#-t-o-[-g-a-m-e-r-a-]-r-e-t-a-$	^-k-a-[-i-k-e-]-e-g-a-k-a-r-i-w-a-_-m-i-[-s-u-]-o-#-o-[-k-a-sh-i-]-t-e-#-t-o-[-g-a-m-e-r-a-]-r-e-t-a-$
BASIC5000_2166	4	4	]@4(clso]osh)→]@7(osha]ni) | ]@4(isu]ru)→]@2(tai]su) | 平板→]@4(osa]ku) | 平板→]@3(aji]ma)	^-d-a-[-cl-s-o-]-o-sh-a-n-i-#-t-a-[-i-s-u-]-r-u-_-s-o-[-o-s-a-k-u-g-a-#-h-a-[-j-i-m-a-cl-t-e-i-r-u-$	^-d-a-[-cl-s-o-o-sh-a-]-n-i-#-t-a-[-i-]-s-u-r-u-_-s-o-[-o-s-a-]-k-u-g-a-#-h-a-[-j-i-]-m-a-cl-t-e-i-r-u-$
BASIC5000_2167	2	5	平板→]@4(Nro]on) | ]@4(clpo]Nw)=同じ | ]@0(i]ma)→]@2(ima]no) | ]@4(clpo]Nn)=同じ | ]@1(na]clt)=同じ	^-k-i-[-N-r-o-o-n-i-y-o-cl-t-e-_-n-i-[-cl-p-o-]-N-w-a-_-i-]-m-a-n-o-#-n-i-[-cl-p-o-]-N-n-i-#-n-a-]-cl-t-a-$	^-k-i-[-N-r-o-]-o-n-i-y-o-cl-t-e-_-n-i-[-cl-p-o-]-N-w-a-_-i-[-m-a-]-n-o-#-n-i-[-cl-p-o-]-N-n-i-#-n-a-]-cl-t-a-$
BASIC5000_2168	6	6	平板→]@4(ome]Nw) | ]@1(ka]re)→]@3(are]ni) | 平板→]@4(oshi]o) | ]@2(awa]se)→]@7(teo]it) | ]@1(ho]og)→]@2(hoo]ga) | ]@0(i]iz)→]@1(ii]zo)	^-t-o-[-o-m-e-N-w-a-_-k-a-]-r-e-n-i-#-ch-o-[-o-sh-i-o-#-a-[-w-a-]-s-e-t-e-o-i-t-a-#-h-o-]-o-g-a-#-i-]-i-z-o-$	^-t-o-[-o-m-e-]-N-w-a-_-k-a-[-r-e-]-n-i-#-ch-o-[-o-sh-i-]-o-#-a-[-w-a-s-e-t-e-o-]-i-t-a-#-h-o-[-o-]-g-a-#-i-[-i-]-z-o-$
BASIC5000_2169	5	6	]@5(oya]kyu)→]@3(uro]ya) | ]@1(ha]icl)→]@2(hai]clt) | ]@1(bo]ku)→]@5(una]Nk) | ]@1(me]ga)=同じ | ]@1(de]na)→]@4(nai]Nj) | 平板→]@6(ana]?)	^-p-u-[-r-o-y-a-]-ky-u-u-n-i-#-h-a-]-i-cl-t-e-m-o-_-b-o-]-k-u-n-a-N-k-a-#-m-e-]-g-a-#-d-e-]-n-a-i-N-j-a-#-n-a-[-i-k-a-n-a-?-$	^-p-u-[-r-o-]-y-a-ky-u-u-n-i-#-h-a-[-i-]-cl-t-e-m-o-_-b-o-[-k-u-n-a-]-N-k-a-#-m-e-]-g-a-#-d-e-[-n-a-i-]-N-j-a-#-n-a-[-i-k-a-n-a-]-?-$
BASIC5000_2170	3	5	]@3(ure]ze)=同じ | ]@1(ki]re)→]@3(ire]en) | ]@4(iga]ra)=同じ | 平板→]@3(iro]in) | 平板→]@3(clta]yo)	^-p-u-[-r-e-]-z-e-N-t-o-n-i-s-u-r-u-_-k-i-]-r-e-e-n-a-#-k-a-[-i-g-a-]-r-a-o-#-h-i-[-r-o-i-n-i-#-i-[-cl-t-a-y-o-?-$	^-p-u-[-r-e-]-z-e-N-t-o-n-i-s-u-r-u-_-k-i-[-r-e-]-e-n-a-#-k-a-[-i-g-a-]-r-a-o-#-h-i-[-r-o-]-i-n-i-#-i-[-cl-t-a-]-y-o-?-$
BASIC5000_2171	3	3	平板→]@6(Nta]an) | 平板→]@6(noi]Nk) | ]@14(asa]i)→]@10(eku]da)	^-p-u-[-r-i-N-t-a-a-n-o-_-k-a-[-r-a-n-o-i-N-k-u-o-#-t-o-[-r-i-k-a-e-t-e-k-u-d-a-s-a-]-i-$	^-p-u-[-r-i-N-t-a-]-a-n-o-_-k-a-[-r-a-n-o-i-]-N-k-u-o-#-t-o-[-r-i-k-a-e-t-e-k-u-]-d-a-s-a-i-$
BASIC5000_2172	3	5	]@8(oho]om)→]@3(ura]clt) | 平板→]@3(ote]mo) | ]@0(o]ok)→]@3(oku]no) | ]@3(ito]ga)=同じ | 平板=同じ	^-p-u-[-r-a-cl-t-o-h-o-]-o-m-u-n-i-w-a-_-t-o-[-t-e-m-o-_-o-]-o-k-u-n-o-#-h-i-[-t-o-]-g-a-#-i-[-t-a-$	^-p-u-[-r-a-]-cl-t-o-h-o-o-m-u-n-i-w-a-_-t-o-[-t-e-]-m-o-_-o-[-o-k-u-]-n-o-#-h-i-[-t-o-]-g-a-#-i-[-t-a-$
BASIC5000_2173	5	6	平板→]@3(ane]ya) | 平板→]@2(tai]ko) | ]@6(shia]te)→]@5(ashi]at) | ]@5(ini]wa)→]@3(ari]ni) | 平板→]@1(ai]tsu) | ]@6(iha]zu)=同じ	^-k-a-[-n-e-y-a-#-t-a-[-i-k-o-d-e-#-s-a-[-g-a-sh-i-a-]-t-e-t-a-#-w-a-[-r-i-n-i-]-w-a-_-a-[-i-ts-u-_-k-i-[-t-a-i-h-a-]-z-u-r-e-d-a-cl-t-a-y-o-n-a-?-$	^-k-a-[-n-e-]-y-a-#-t-a-[-i-]-k-o-d-e-#-s-a-[-g-a-sh-i-]-a-t-e-t-a-#-w-a-[-r-i-]-n-i-w-a-_-a-[-i-]-ts-u-_-k-i-[-t-a-i-h-a-]-z-u-r-e-d-a-cl-t-a-y-o-n-a-?-$
BASIC5000_2174	7	10	]@1(sha]ko)→]@3(ako]no) | 平板→]@5(ari]o) | 平板→]@6(tsui]te) | 平板→]@3(ika]No) | ]@3(ubu]shi)→]@8(tei]ru) | ]@3(uru]i)=同じ | ]@3(ora]clk)=同じ | ]@4(Nnyu]ur)→]@7(uro]ni) | ]@1(sa]clt)=同じ | ]@1(ha]icl)→]@2(hai]clt)	^-sh-a-]-k-o-n-o-#-m-a-[-w-a-r-i-o-#-b-u-[-r-a-ts-u-i-t-e-#-j-i-[-k-a-N-o-#-ts-u-[-b-u-]-sh-i-t-e-i-r-u-t-o-_-f-u-[-r-u-]-i-#-t-o-[-r-a-]-cl-k-u-g-a-_-sh-i-[-N-ny-u-]-u-r-o-n-i-#-s-a-]-cl-t-o-#-h-a-]-i-cl-t-e-k-i-t-a-$	^-sh-a-[-k-o-]-n-o-#-m-a-[-w-a-r-i-]-o-#-b-u-[-r-a-ts-u-i-]-t-e-#-j-i-[-k-a-]-N-o-#-ts-u-[-b-u-sh-i-t-e-i-]-r-u-t-o-_-f-u-[-r-u-]-i-#-t-o-[-r-a-]-cl-k-u-g-a-_-sh-i-[-N-ny-u-u-r-o-]-n-i-#-s-a-]-cl-t-o-#-h-a-[-i-]-cl-t-e-k-i-t-a-$
BASIC5000_2175	4	6	]@1(wa]ga)=同じ | 平板→]@3(oko]o) | ]@7(Nse]Nt)=同じ | ]@8(oko]osh)→]@11(osha]ni) | ]@1(sa]ab)→]@4(abi]su) | 平板→]@4(ekyo]os)	^-w-a-]-g-a-#-ry-o-[-k-o-o-#-s-o-[-o-d-a-N-s-e-]-N-t-a-a-w-a-_-k-o-[-j-i-N-ry-o-k-o-]-o-sh-a-n-i-#-s-a-]-a-b-i-s-u-o-#-t-e-[-e-ky-o-o-s-u-r-u-$	^-w-a-]-g-a-#-ry-o-[-k-o-]-o-#-s-o-[-o-d-a-N-s-e-]-N-t-a-a-w-a-_-k-o-[-j-i-N-ry-o-k-o-o-sh-a-]-n-i-#-s-a-[-a-b-i-]-s-u-o-#-t-e-[-e-ky-o-]-o-s-u-r-u-$
BASIC5000_2176	8	8	平板→]@3(aku]ya) | ]@4(ezo]oh)→]@7(oha]Nw) | ]@1(shi]ba)→]@3(iba]shi) | ]@1(se]ke)→]@3(eke]Nn) | 平板→]@4(umo]ku) | ]@6(eta]it)→]@11(oyu]u) | 平板→]@4(oki]o) | ]@1(mo]clt)→]@5(tei]ru)	^-b-a-[-k-u-y-a-k-u-#-s-e-[-e-z-o-]-o-h-a-N-w-a-_-sh-i-]-b-a-sh-i-b-a-#-s-e-]-k-e-N-n-o-#-ch-u-[-u-m-o-k-u-o-#-a-[-ts-u-m-e-t-a-]-i-t-o-y-u-u-#-d-o-[-o-k-i-o-#-m-o-]-cl-t-e-i-r-u-$	^-b-a-[-k-u-]-y-a-k-u-#-s-e-[-e-z-o-o-h-a-]-N-w-a-_-sh-i-[-b-a-]-sh-i-b-a-#-s-e-[-k-e-]-N-n-o-#-ch-u-[-u-m-o-]-k-u-o-#-a-[-ts-u-m-e-t-a-i-t-o-y-u-]-u-#-d-o-[-o-k-i-]-o-#-m-o-[-cl-t-e-i-]-r-u-$
BASIC5000_2177	3	4	]@1(pu]di)→]@3(udi]Ng) | ]@2(uma]i)=同じ | ]@3(azu]iw)→]@4(zui]wa) | ]@1(ta]be)→]@11(eka]ra)	^-p-u-]-d-i-N-g-u-n-o-#-u-[-m-a-]-i-#-m-a-[-z-u-]-i-w-a-_-t-a-]-b-e-t-e-m-i-t-e-k-a-r-a-$	^-p-u-[-d-i-]-N-g-u-n-o-#-u-[-m-a-]-i-#-m-a-[-z-u-i-]-w-a-_-t-a-[-b-e-t-e-m-i-t-e-k-a-]-r-a-$
BASIC5000_2178	2	3	]@4(clshu]ho)→]@6(uho]Nn) | ]@4(Nwa]ki)=同じ | ]@1(mo]clt)→]@4(clte]im)	^-p-u-[-cl-sh-u-]-h-o-N-n-o-#-d-e-[-N-w-a-]-k-i-o-#-m-o-]-cl-t-e-i-m-a-s-u-$	^-p-u-[-cl-sh-u-h-o-]-N-n-o-#-d-e-[-N-w-a-]-k-i-o-#-m-o-[-cl-t-e-]-i-m-a-s-u-$
